,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,68.03760115317587,15.006648830924451,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1,23.49062755754995,76.04154997805497,28.61642782610278,94.376010557349,40.43956614152287,91.48571523994,55.99576869929728,85.26817472292116,85.26817472292116,85.26817472292116,84.72720352840774,91.48571523994,91.48571523994,91.48571523994,91.48571523994,91.48571523994,91.48571523994,91.48571523994,91.48571523994,91.48571523994
2,49.88670261563023,41.31655059129202,14.430417384155458,27.916892850370672,74.79255336189887,49.88670261563023,68.39365145021802,74.79255336189887,74.79255336189887,74.79255336189887,74.79255336189887,74.79255336189887,74.79255336189887,74.79255336189887,74.79255336189887,74.79255336189887,74.79255336189887,74.79255336189887,74.79255336189887,74.79255336189887
3,58.79712715751446,98.36601441591651,72.05366041607104,83.24331716307742,83.24331716307742,83.24331716307742,83.24331716307742,83.24331716307742,83.24331716307742,83.24331716307742,83.24331716307742,83.24331716307742,83.24331716307742,83.24331716307742,83.24331716307742,83.24331716307742,83.24331716307742,83.24331716307742,83.24331716307742,83.24331716307742
4,7.782257581584185,82.65433884866924,97.918363753089,97.918363753089,97.918363753089,97.918363753089,97.918363753089,97.918363753089,97.918363753089,97.918363753089,97.918363753089,97.918363753089,97.918363753089,97.918363753089,97.918363753089,97.918363753089,97.918363753089,97.918363753089,97.918363753089,97.918363753089
5,70.70581696394827,69.51005241312333,57.70503186141953,59.1246737914346,59.1246737914346,59.1246737914346,59.1246737914346,59.1246737914346,59.1246737914346,59.1246737914346,59.1246737914346,59.1246737914346,59.1246737914346,59.1246737914346,59.1246737914346,59.1246737914346,59.1246737914346,59.1246737914346,59.1246737914346,59.1246737914346
6,47.82608892114526,28.35298977910573,62.30871643131807,44.48112682500558,80.86452466387311,62.30871643131807,80.86452466387311,80.86452466387311,80.86452466387311,80.86452466387311,80.86452466387311,80.86452466387311,80.86452466387311,80.86452466387311,80.86452466387311,80.86452466387311,80.86452466387311,80.86452466387311,80.86452466387311,80.86452466387311
7,75.12180045790198,13.043547332572558,10.70625525770631,21.072624347568404,2.675915856642608,10.70625525770631,13.043547332572558,2.675915856642608,20.258799956461793,2.675915856642608,13.043547332572558,13.043547332572558,10.680408164830002,20.258799956461793,10.70625525770631,10.70625525770631,10.70625525770631,13.043547332572558,2.675915856642608,13.043547332572558
8,93.16126671251568,93.16126671251568,90.37397100883402,100.0,93.16126671251568,93.16126671251568,93.16126671251568,93.16126671251568,93.16126671251568,93.16126671251568,93.16126671251568,93.16126671251568,93.16126671251568,93.16126671251568,93.16126671251568,93.16126671251568,93.16126671251568,93.16126671251568,93.16126671251568,93.16126671251568
9,4.263534927071366,12.722066827014967,78.39765461152044,1.1042674025607213,85.4090050170938,85.4090050170938,85.4090050170938,85.4090050170938,85.4090050170938,85.4090050170938,85.4090050170938,85.4090050170938,85.4090050170938,85.4090050170938,85.4090050170938,85.4090050170938,85.4090050170938,85.4090050170938,85.4090050170938,85.4090050170938
10,59.760220823408346,0.0,40.14568187830408,93.51712425294653,93.51712425294653,93.51712425294653,93.51712425294653,93.51712425294653,93.51712425294653,93.51712425294653,93.51712425294653,93.51712425294653,93.51712425294653,93.51712425294653,93.51712425294653,93.51712425294653,93.51712425294653,93.51712425294653,93.51712425294653,93.51712425294653
11,84.72720352840774,23.49062755754995,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774,84.72720352840774
12,45.14176027451931,40.346149213952934,22.691283403476,75.80530941233957,24.443917763814994,11.059939435262567,97.40323759509457,97.40323759509457,97.40323759509457,97.40323759509457,97.40323759509457,97.40323759509457,97.40323759509457,97.40323759509457,97.40323759509457,97.40323759509457,97.40323759509457,97.40323759509457,97.40323759509457,97.40323759509457
13,99.53839349708554,20.1759778429373,83.69036066544967,92.62823537333963,93.51000649915188,92.62823537333963,92.62823537333963,92.62823537333963,92.62823537333963,92.62823537333963,92.62823537333963,92.62823537333963,92.62823537333963,92.62823537333963,92.62823537333963,92.62823537333963,92.62823537333963,92.62823537333963,92.62823537333963,92.62823537333963
14,49.34311078651094,9.29045768452913,12.78015635760179,12.953722756319785,61.57925765065203,43.55627243759008,32.415635670866116,49.34311078651094,49.34311078651094,49.34311078651094,49.34311078651094,49.34311078651094,49.34311078651094,49.34311078651094,49.34311078651094,49.34311078651094,49.34311078651094,49.34311078651094,49.34311078651094,49.34311078651094
15,53.18674655779243,89.65679202992287,73.62201172510272,98.79775967325095,89.65679202992287,89.65679202992287,89.65679202992287,89.65679202992287,89.65679202992287,89.65679202992287,89.65679202992287,89.65679202992287,89.65679202992287,89.65679202992287,89.65679202992287,89.65679202992287,89.65679202992287,89.65679202992287,89.65679202992287,89.65679202992287
16,16.385425121519326,96.36520233281544,77.39412477885348,85.2345156329892,77.47430195350418,15.97563301880145,52.01284182138814,60.521659118084216,77.39412477885348,90.81762117672164,77.39412477885348,95.15770446421159,77.39412477885348,71.65920958045947,92.55047549361915,60.521659118084216,42.268968048583645,70.31872758781753,92.55047549361915,98.36781312327012
17,98.57982081683741,7.028437552537792,43.232310980147645,50.58140906857357,77.20165162080909,77.20165162080909,77.20165162080909,77.20165162080909,77.20165162080909,77.20165162080909,77.20165162080909,77.20165162080909,77.20165162080909,77.20165162080909,77.20165162080909,77.20165162080909,77.20165162080909,77.20165162080909,77.20165162080909,77.20165162080909
18,89.84498310507733,17.97669566564374,25.14113163785645,29.067332163098307,51.01835639255261,25.14113163785645,51.01835639255261,73.10752666827115,73.10752666827115,73.10752666827115,73.10752666827115,73.10752666827115,73.10752666827115,73.10752666827115,73.10752666827115,73.10752666827115,73.10752666827115,73.10752666827115,73.10752666827115,73.10752666827115
19,0.0,43.752741852973806,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535,90.77505434115535
20,70.74490596288474,73.69240698360775,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334,63.490950723169334
21,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103,93.04296647518103
