% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=650709, Sun Mar  6 07:18:41 2022
1 6 0.04060480505183438 0.04060480505183438 0.04060480505183438 0.04060480505183438 0.9794872102014225 1.0201003896930116
2 12 -0.01795322131331803 -0.01795322131331803 -0.01795322131331803 -0.01795322131331803 0.9794872102014225 1.0201003896930116
3 18 -0.1867640269280101 -0.1867640269280101 -0.1867640269280101 -0.1867640269280101 0.9017959708670192 1.089386995942218
4 24 -0.14171794607859095 -0.14171794607859095 -0.14171794607859095 -0.14171794607859095 0.9017959708670192 1.089386995942218
5 30 -0.42227661650534165 -0.42227661650534165 -0.42227661650534165 -0.42227661650534165 0.7600811690172692 1.1925923932783327
6 36 -0.32333425825032447 -0.32333425825032447 -0.32333425825032447 -0.32333425825032447 0.7600811690172692 1.1925923932783327
7 42 0.1210443669316105 0.1210443669316105 0.1210443669316105 0.1210443669316105 0.9375263372665268 1.0587938264514063
8 48 0.21694131811499548 0.21694131811499548 0.21694131811499548 0.21694131811499548 0.9375263372665268 1.0587938264514063
9 54 0.0061374205763163135 0.0061374205763163135 0.0061374205763163135 0.0061374205763163135 0.9969265667157655 1.0030640161905502
10 60 -0.205477896183672 -0.205477896183672 -0.205477896183672 -0.205477896183672 0.9969265667157655 1.0030640161905502
11 66 -0.3049867765599412 -0.3049867765599412 -0.3049867765599412 -0.3049867765599412 0.8336745308812418 1.1423601781224437
12 72 -0.41005754025948576 -0.41005754025948576 -0.41005754025948576 -0.41005754025948576 0.8336745308812418 1.1423601781224437
13 78 -0.5217714252863443 -0.5217714252863443 -0.5217714252863443 -0.5217714252863443 0.6915407252748428 1.2336009992239567
14 84 -0.6295263775353077 -0.6295263775353077 -0.6295263775353077 -0.6295263775353077 0.6915407252748428 1.2336009992239567
15 90 -0.3575841026928219 -0.3575841026928219 -0.3575841026928219 -0.3575841026928219 0.8015085135587631 1.1651541111341546
16 96 -0.24999830621587432 -0.24999830621587432 -0.24999830621587432 -0.24999830621587432 0.8015085135587631 1.1651541111341546
17 102 -0.10259355045382373 -0.10259355045382373 -0.10259355045382373 -0.10259355045382373 0.9473153907470184 1.0500445468901896
18 108 0.02924130182104561 0.02924130182104561 0.02924130182104561 0.02924130182104561 0.9473153907470184 1.0500445468901896
19 114 0.31228095102797604 0.31228095102797604 0.31228095102797604 0.31228095102797604 0.8292882785690534 1.145548318940749
20 120 0.11593460446207468 0.11593460446207468 0.11593460446207468 0.11593460446207468 0.8292882785690534 1.145548318940749
21 126 0.22405992729189794 0.22405992729189794 0.22405992729189794 0.22405992729189794 0.8808746066882062 1.106372417991292
22 132 0.3984805422308191 0.3984805422308191 0.3984805422308191 0.3984805422308191 0.8808746066882062 1.106372417991292
23 138 0.44714642655113784 0.44714642655113784 0.44714642655113784 0.44714642655113784 0.743541238566404 1.2029739924666443
24 144 0.42693067658133765 0.42693067658133765 0.42693067658133765 0.42693067658133765 0.743541238566404 1.2029739924666443
25 150 -0.025608420787173652 -0.025608420787173652 -0.025608420787173652 -0.025608420787173652 0.9871127489870781 1.0127232695989432
26 156 0.027134236571170776 0.027134236571170776 0.027134236571170776 0.027134236571170776 0.9871127489870781 1.0127232695989432
27 162 0.009052376223903239 0.009052376223903239 0.009052376223903239 0.009052376223903239 0.995463522072053 1.004515991024485
28 168 -0.03515159363641532 -0.03515159363641532 -0.03515159363641532 -0.03515159363641532 0.995463522072053 1.004515991024485
29 174 0.4141823801323352 0.4141823801323352 0.4141823801323352 0.4141823801323352 0.7653872352395648 1.189194004413214
30 180 0.36044529963918254 0.36044529963918254 0.36044529963918254 0.36044529963918254 0.7653872352395648 1.189194004413214
31 186 0.5279197255971968 0.5279197255971968 0.5279197255971968 0.5279197255971968 0.6870809809642551 1.2360905005691116
32 192 0.5365747141383602 0.5365747141383602 0.5365747141383602 0.5365747141383602 0.6870809809642551 1.2360905005691116
33 198 0.5983132282638695 0.5983132282638695 0.5983132282638695 0.5983132282638695 0.6337876393052568 1.2642441331736007
34 204 0.40375897439388475 0.40375897439388475 0.40375897439388475 0.40375897439388475 0.6337876393052568 1.2642441331736007
35 210 0.2814873184228127 0.2814873184228127 0.2814873184228127 0.2814873184228127 0.8476512735654841 1.1320279671557645
36 216 0.06354643874478512 0.06354643874478512 0.06354643874478512 0.06354643874478512 0.8476512735654841 1.1320279671557645
37 222 -0.01024809444769469 -0.01024809444769469 -0.01024809444769469 -0.01024809444769469 0.9948627571440725 1.0051109861342151
38 228 0.09356571725466933 0.09356571725466933 0.09356571725466933 0.09356571725466933 0.9948627571440725 1.0051109861342151
39 234 0.267851954173608 0.267851954173608 0.267851954173608 0.267851954173608 0.8556564999030813 1.1259893224065707
40 240 0.40012621064680853 0.40012621064680853 0.40012621064680853 0.40012621064680853 0.8556564999030813 1.1259893224065707
41 246 0.2033351713277914 0.2033351713277914 0.2033351713277914 0.2033351713277914 0.8925608263150521 1.0969663492230703
42 252 0.3547854336574848 0.3547854336574848 0.3547854336574848 0.3547854336574848 0.8925608263150521 1.0969663492230703
43 258 0.42691069923735403 0.42691069923735403 0.42691069923735403 0.42691069923735403 0.7570266182655971 1.1945336743840058
44 264 0.7203035239938901 0.7203035239938901 0.7203035239938901 0.7203035239938901 0.7570266182655971 1.1945336743840058
45 270 0.6631835677506777 0.6631835677506777 0.6631835677506777 0.6631835677506777 0.5803588822869192 1.2896447447846549
46 276 0.6657312659439074 0.6657312659439074 0.6657312659439074 0.6657312659439074 0.5803588822869192 1.2896447447846549
47 282 0.6566008320620086 0.6566008320620086 0.6566008320620086 0.6566008320620086 0.58600270301253 1.2870900636948484
48 288 0.31183360220945333 0.31183360220945333 0.31183360220945333 0.31183360220945333 0.58600270301253 1.2870900636948484
49 294 0.09508035310377405 0.09508035310377405 0.09508035310377405 0.09508035310377405 0.9512726459308215 1.0464608703165992
50 300 -0.01607364411165373 -0.01607364411165373 -0.01607364411165373 -0.01607364411165373 0.9512726459308215 1.0464608703165992
51 306 -0.21349299913707134 -0.21349299913707134 -0.21349299913707134 -0.21349299913707134 0.8868522993503081 1.1015865826783982
52 312 -0.34410172800212224 -0.34410172800212224 -0.34410172800212224 -0.34410172800212224 0.8868522993503081 1.1015865826783982
53 318 -0.2588554373258399 -0.2588554373258399 -0.2588554373258399 -0.2588554373258399 0.8608975332025062 1.1219872714633798
54 324 -0.3067391419566421 -0.3067391419566421 -0.3067391419566421 -0.3067391419566421 0.8608975332025062 1.1219872714633798
55 330 -0.11941911082975551 -0.11941911082975551 -0.11941911082975551 -0.11941911082975551 0.938392715855278 1.0580260444950094
56 336 -0.01593951893479873 -0.01593951893479873 -0.01593951893479873 -0.01593951893479873 0.938392715855278 1.0580260444950094
57 342 -0.18815872689885713 -0.18815872689885713 -0.18815872689885713 -0.18815872689885713 0.9010223488355562 1.090026938611545
58 348 -0.44973908199481644 -0.44973908199481644 -0.44973908199481644 -0.44973908199481644 0.9010223488355562 1.090026938611545
59 354 -0.5149674236173765 -0.5149674236173765 -0.5149674236173765 -0.5149674236173765 0.6964428019461639 1.230840129187124
60 360 -0.3924877155193891 -0.3924877155193891 -0.3924877155193891 -0.3924877155193891 0.6964428019461639 1.230840129187124
61 366 -0.368626694610263 -0.368626694610263 -0.368626694610263 -0.368626694610263 0.7945900234647658 1.1698831969945815
62 372 -0.3434810007803264 -0.3434810007803264 -0.3434810007803264 -0.3434810007803264 0.7945900234647658 1.1698831969945815
63 378 -0.47706645481671317 -0.47706645481671317 -0.47706645481671317 -0.47706645481671317 0.7231414420314236 1.2153462283714518
64 384 -0.324612825451024 -0.324612825451024 -0.324612825451024 -0.324612825451024 0.7231414420314236 1.2153462283714518
65 390 -0.3428787115294091 -0.3428787115294091 -0.3428787115294091 -0.3428787115294091 0.8106301798419492 1.1588264371895427
66 396 -0.32037756564914566 -0.32037756564914566 -0.32037756564914566 -0.32037756564914566 0.8106301798419492 1.1588264371895427
67 402 -0.4134574081664038 -0.4134574081664038 -0.4134574081664038 -0.4134574081664038 0.7658606869617973 1.1888891488134643
68 408 -0.34576222113434485 -0.34576222113434485 -0.34576222113434485 -0.34576222113434485 0.7658606869617973 1.1888891488134643
69 414 -0.02534079793043504 -0.02534079793043504 -0.02534079793043504 -0.02534079793043504 0.9872482980839041 1.0125911306793256
70 420 -0.2546652592905234 -0.2546652592905234 -0.2546652592905234 -0.2546652592905234 0.9872482980839041 1.0125911306793256
71 426 -0.10646550544623161 -0.10646550544623161 -0.10646550544623161 -0.10646550544623161 0.9452695353991731 1.0518866409676622
72 432 -0.07883647697117484 -0.07883647697117484 -0.07883647697117484 -0.07883647697117484 0.9452695353991731 1.0518866409676622
73 438 0.07580227149337279 0.07580227149337279 0.07580227149337279 0.07580227149337279 0.9613520315194779 1.0372088851785704
74 444 0.16651610720323537 0.16651610720323537 0.16651610720323537 0.16651610720323537 0.9613520315194779 1.0372088851785704
75 450 0.21094122767322315 0.21094122767322315 0.21094122767322315 0.21094122767322315 0.8882898019941335 1.1004277475932818
76 456 0.2997081041646948 0.2997081041646948 0.2997081041646948 0.2997081041646948 0.8882898019941335 1.1004277475932818
77 462 0.3600786176967917 0.3600786176967917 0.3600786176967917 0.3600786176967917 0.7999508624304422 1.1662240855413644
78 468 0.20568439058501367 0.20568439058501367 0.20568439058501367 0.20568439058501367 0.7999508624304422 1.1662240855413644
79 474 0.13349468337369508 0.13349468337369508 0.13349468337369508 0.13349468337369508 0.9308626733446265 1.0646570731337368
80 480 0.18067883488399109 0.18067883488399109 0.18067883488399109 0.18067883488399109 0.9308626733446265 1.0646570731337368
81 486 0.3098467243089954 0.3098467243089954 0.3098467243089954 0.3098467243089954 0.83075464229278 1.1444853534707184
82 492 0.06813317173412452 0.06813317173412452 0.06813317173412452 0.06813317173412452 0.83075464229278 1.1444853534707184
83 498 -0.15862486981720678 -0.15862486981720678 -0.15862486981720678 -0.15862486981720678 0.9172650272319299 1.076394383958411
84 504 -0.3259062227450709 -0.3259062227450709 -0.3259062227450709 -0.3259062227450709 0.9172650272319299 1.076394383958411
85 510 -0.3035398533546286 -0.3035398533546286 -0.3035398533546286 -0.3035398533546286 0.83454187830532 1.141726698187718
86 516 -0.2965685220904389 -0.2965685220904389 -0.2965685220904389 -0.2965685220904389 0.83454187830532 1.141726698187718
87 522 -0.24156901824715382 -0.24156901824715382 -0.24156901824715382 -0.24156901824715382 0.8708794300894047 1.1142571598366122
88 528 0.17393063619173144 0.17393063619173144 0.17393063619173144 0.17393063619173144 0.8708794300894047 1.1142571598366122
89 534 0.25942347147257644 0.25942347147257644 0.25942347147257644 0.25942347147257644 0.8605675618610219 1.1222403804321854
90 540 0.19046072002198 0.19046072002198 0.19046072002198 0.19046072002198 0.8605675618610219 1.1222403804321854
91 546 0.14244519229575714 0.14244519229575714 0.14244519229575714 0.14244519229575714 0.9260425517783959 1.068852278051442
92 552 -0.009650727711740265 -0.009650727711740265 -0.009650727711740265 -0.009650727711740265 0.9260425517783959 1.068852278051442
93 558 0.06025511617238378 0.06025511617238378 0.06025511617238378 0.06025511617238378 0.9694043964350564 1.0296869020106956
94 564 0.1247487625909443 0.1247487625909443 0.1247487625909443 0.1247487625909443 0.9694043964350564 1.0296869020106956
95 570 0.13995001936036416 0.13995001936036416 0.13995001936036416 0.13995001936036416 0.927388796912943 1.0676844193676165
96 576 0.014869698222866778 0.014869698222866778 0.014869698222866778 0.014869698222866778 0.927388796912943 1.0676844193676165
97 582 0.17592239345960753 0.17592239345960753 0.17592239345960753 0.17592239345960753 0.9077872033358879 1.084399554343143
98 588 0.10984392363076877 0.10984392363076877 0.10984392363076877 0.10984392363076877 0.9077872033358879 1.084399554343143
99 594 0.32896483270752935 0.32896483270752935 0.32896483270752935 0.32896483270752935 0.819167362199246 1.152807370165341
100 600 0.3620405307619983 0.3620405307619983 0.3620405307619983 0.3620405307619983 0.819167362199246 1.152807370165341
101 606 0.39378731985234844 0.39378731985234844 0.39378731985234844 0.39378731985234844 0.7785966093861774 1.1805877010423023
102 612 0.42152232190283817 0.42152232190283817 0.42152232190283817 0.42152232190283817 0.7785966093861774 1.1805877010423023
103 618 0.42298719889138503 0.42298719889138503 0.42298719889138503 0.42298719889138503 0.759613586706172 1.1928902711026632
104 624 0.27789088222212843 0.27789088222212843 0.27789088222212843 0.27789088222212843 0.759613586706172 1.1928902711026632
105 630 0.3490180474984649 0.3490180474984649 0.3490180474984649 0.3490180474984649 0.8068345260966063 1.161472361917607
106 636 0.2778957709331309 0.2778957709331309 0.2778957709331309 0.2778957709331309 0.8068345260966063 1.161472361917607
107 642 0.1725537642842294 0.1725537642842294 0.1725537642842294 0.1725537642842294 0.9096407179297608 1.0828452171405798
108 648 0.08883620561632309 0.08883620561632309 0.08883620561632309 0.08883620561632309 0.9096407179297608 1.0828452171405798
109 654 -0.10300060791451765 -0.10300060791451765 -0.10300060791451765 -0.10300060791451765 0.9471005184696514 1.0502383576667336
110 660 -0.08174603157470099 -0.08174603157470099 -0.08174603157470099 -0.08174603157470099 0.9471005184696514 1.0502383576667336
111 666 -0.13401279102586933 -0.13401279102586933 -0.13401279102586933 -0.13401279102586933 0.9305843373784723 1.064900366713182
112 672 -0.17023328630521972 -0.17023328630521972 -0.17023328630521972 -0.17023328630521972 0.9305843373784723 1.064900366713182
113 678 -0.36208866968331666 -0.36208866968331666 -0.36208866968331666 -0.36208866968331666 0.798693514632918 1.1670855451436781
114 684 -0.3434350440349979 -0.3434350440349979 -0.3434350440349979 -0.3434350440349979 0.798693514632918 1.1670855451436781
115 690 -0.32000376090354316 -0.32000376090354316 -0.32000376090354316 -0.32000376090354316 0.8246188447376501 1.1489141660296225
116 696 -0.3446624669241207 -0.3446624669241207 -0.3446624669241207 -0.3446624669241207 0.8246188447376501 1.1489141660296225
117 702 -0.2489101822474229 -0.2489101822474229 -0.2489101822474229 -0.2489101822474229 0.8666543819496773 1.1175465011566288
118 708 -0.32022194109663804 -0.32022194109663804 -0.32022194109663804 -0.32022194109663804 0.8666543819496773 1.1175465011566288
119 714 -0.3328911650336745 -0.3328911650336745 -0.3328911650336745 -0.3328911650336745 0.8167673077237638 1.154509058012831
