% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=470794, Tue Mar 15 21:25:55 2022, <python>{}</python>
1 6 0.4845839924796209 0 0 0.5746417787195718 0.40256663923119296
2 12 0.5660278675031037 0 0 0.7400982578170012 0.4393747618036573
3 18 0.4965443866263364 0 0 0.5340475033914849 0.3732502665014568
4 24 0.5068579113895553 0 0 0.49353195362791363 0.39031900162712424
5 30 0.7446685932070034 0 0 1.0106055618214835 0.5853777047130825
6 36 1.2784821027188293 0 0 1.9676591971256587 1.0680755735810035
7 42 1.832504781562736 0 0 2.4671616101260767 1.6920027536848907
8 48 1.6992811654816993 0 0 1.9364909030833393 1.4872410409764283
9 54 1.5457306185781636 0 0 1.667351589298776 1.2773771850470557
10 60 1.490678063784166 0 0 1.5361002956431358 1.263367926128989
11 66 1.4303741748465135 0 0 1.4280391905093912 1.0398505033435874
12 72 1.171166886255829 0 0 1.0278042902112292 0.7771648984076731
13 78 1.2815255131321923 0 0 1.2347738058305842 0.8736931264672836
14 84 1.073146113718455 0 0 0.9699067126233213 0.7279656340444054
15 90 0.9879184120783163 0 0 0.8973567104317413 0.6381533088917692
16 96 0.9467602100020747 0 0 0.8157803431923117 0.5352306009799256
17 102 1.15979882148796 0 0 1.1976981163485858 0.7070385771346112
18 108 0.9166859544074852 0 0 0.8480493093166172 0.5400666432625717
19 114 1.0824231384216427 0 0 1.0308413227277469 0.744931440046795
20 120 0.8499899880897681 0 0 0.7137637414365999 0.5229879045949882
21 126 0.7198556707716689 0 0 0.6005054036720999 0.3869356098952791
22 132 0.5560434235111147 0 0 0.41079855396546594 0.2525265378317907
23 138 0.5632779376048525 0 0 0.4374820581306304 0.2203213917156763
24 144 0.5450516081258893 0 0 0.4362962624178847 0.1959802089903791
25 150 0.4606372235867827 0 0 0.33997959418215506 0.14859655287291135
26 156 0.3867761028583998 0 0 0.23848575538752229 0.11622966326773075
