% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=470794, Tue Mar 15 21:25:55 2022
1 6 0.4845839924796209 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 0.5660278675031037 1.1931646227875994 0.8202001373227321 0.8202001373227321 1.1931646227875994
3 18 0.4965443866263364 1.3083959419424458 0.7747813223162354 0.7747813223162354 1.3083959419424458
4 24 0.5068579113895553 1.0811897465830465 0.7435294755141737 0.7435294755141737 1.0811897465830465
5 30 0.7446685932070034 1.010605414250228 0.7209729674895216 0.7209729674895216 1.010605414250228
6 36 1.2784821027188293 1.431165209880127 0.6414703039145326 0.6414703039145326 1.431165209880127
7 42 1.832504781562736 1.6546414076223845 0.5734094974282813 0.5734094974282813 1.6546414076223845
8 48 1.6992811654816993 1.4592323968809702 0.7319751758058101 0.7319751758058101 1.4592323968809702
9 54 1.5457306185781636 1.2520491333037447 0.7050205276138428 0.7050205276138428 1.2520491333037447
10 60 1.490678063784166 1.223588736554835 0.5910215938642749 0.5910215938642749 1.223588736554835
11 66 1.4303741748465135 1.1911652563741641 0.6010595074609825 0.6010595074609825 1.1911652563741641
12 72 1.171166886255829 1.0736345239932896 0.6103635586297509 0.6103635586297509 1.0736345239932896
13 78 1.2815255131321923 0.9292189236888614 0.5891154126429418 0.5891154126429418 0.9292189236888614
14 84 1.073146113718455 1.0695506843926381 0.49922604284866734 0.49922604284866734 1.0695506843926381
15 90 0.9879184120783163 1.0418724319031911 0.4376146034887172 0.4376146034887172 1.0418724319031911
16 96 0.9467602100020747 1.0480412428432653 0.3793882818904172 0.3793882818904172 1.0480412428432653
17 102 1.15979882148796 0.962746320636647 0.36764747647762724 0.36764747647762724 0.962746320636647
18 108 0.9166859544074852 1.149350441108186 0.3421330071558774 0.3421330071558774 1.149350441108186
19 114 1.0824231384216427 1.051887216090503 0.3106270096796145 0.3106270096796145 1.051887216090503
20 120 0.8499899880897681 1.1288849556452407 0.32590002123101247 0.32590002123101247 1.1288849556452407
21 126 0.7198556707716689 0.9910014161129811 0.31881684773533514 0.31881684773533514 0.9910014161129811
22 132 0.5560434235111147 0.9557619711119484 0.2670932732733689 0.2670932732733689 0.9557619711119484
23 138 0.5632779376048525 0.8318304657082946 0.24518966698333952 0.24518966698333952 0.8318304657082946
24 144 0.5450516081258893 0.8432236580662767 0.21256658531982553 0.21256658531982553 0.8432236580662767
25 150 0.4606372235867827 0.8595904568351497 0.17646035806918814 0.17646035806918814 0.8595904568351497
26 156 0.3867761028583998 0.7886943864546939 0.16359359076935368 0.16359359076935368 0.7886943864546939
